,year,month,month_sin,month_cos,buying_sessions,label,spent_money,spent_money_first_month,spent_money_second_month,buying_events_first_month,buying_events_second_month,all_events_first_month,all_events_second_month
2658,2022,3,1.0,6.123233995736766e-17,2.0,0.0,855.0,680.0,175.0,0.0,0.0,0.0,0.0
2670,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,69.99,0.0,0.0,0.0,0.0,0.0,0.0
2671,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,69.99,0.0,0.0,0.0,0.0,0.0,1.0
2672,2022,3,1.0,6.123233995736766e-17,1.0,0.0,69.99,0.0,0.0,0.0,0.0,0.0,0.0
2678,2022,3,1.0,6.123233995736766e-17,3.0,0.0,214.89000000000001,0.0,179.99,0.0,0.0,0.0,0.0
2679,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,214.89000000000001,0.0,179.99,0.0,1.0,0.0,9.0
2680,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,214.89000000000001,0.0,179.99,0.0,0.0,0.0,0.0
2686,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,859.0,0.0,630.0,0.0,0.0,3.0,0.0
2687,2022,3,1.0,6.123233995736766e-17,3.0,0.0,859.0,0.0,630.0,0.0,0.0,0.0,0.0
2689,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,859.0,0.0,630.0,0.0,1.0,0.0,12.0
2696,2022,1,0.49999999999999994,0.8660254037844387,6.0,0.0,881.93,742.99,138.94,2.0,0.0,14.0,0.0
2699,2022,2,0.8660254037844386,0.5000000000000001,6.0,0.0,881.93,742.99,138.94,0.0,2.0,0.0,17.0
2700,2022,3,1.0,6.123233995736766e-17,6.0,0.0,881.93,742.99,138.94,0.0,0.0,0.0,0.0
2704,2022,2,0.8660254037844386,0.5000000000000001,7.0,0.0,1042.47,207.48,646.99,0.0,3.0,0.0,25.0
2705,2022,3,1.0,6.123233995736766e-17,7.0,0.0,1042.47,207.48,646.99,0.0,0.0,0.0,0.0
2706,2022,1,0.49999999999999994,0.8660254037844387,7.0,0.0,1042.47,207.48,646.99,2.0,0.0,14.0,0.0
2711,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,416.6,0.0,125.0,0.0,0.0,16.0,0.0
2713,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,416.6,0.0,125.0,0.0,1.0,0.0,12.0
2714,2022,3,1.0,6.123233995736766e-17,4.0,0.0,416.6,0.0,125.0,0.0,0.0,0.0,0.0
2718,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,5.0
2723,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,9.0
2724,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,19.0,19.0,0.0,1.0,0.0,8.0,0.0
2727,2022,3,1.0,6.123233995736766e-17,1.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0
2737,2022,3,1.0,6.123233995736766e-17,2.0,0.0,776.74,0.0,629.74,0.0,0.0,0.0,0.0
2738,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,776.74,0.0,629.74,0.0,0.0,20.0,0.0
2739,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,776.74,0.0,629.74,0.0,1.0,0.0,16.0
2759,2022,3,1.0,6.123233995736766e-17,5.0,0.0,756.98,58.99,457.0,0.0,0.0,0.0,0.0
2760,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,756.98,58.99,457.0,1.0,0.0,2.0,0.0
2762,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,756.98,58.99,457.0,0.0,2.0,0.0,10.0
2768,2022,3,1.0,6.123233995736766e-17,6.0,0.0,1002.0,188.0,814.0,0.0,0.0,0.0,0.0
2769,2022,1,0.49999999999999994,0.8660254037844387,6.0,0.0,1002.0,188.0,814.0,1.0,0.0,6.0,0.0
2770,2022,2,0.8660254037844386,0.5000000000000001,6.0,0.0,1002.0,188.0,814.0,0.0,2.0,0.0,24.0
2776,2022,3,1.0,6.123233995736766e-17,3.0,0.0,1202.0,0.0,639.0,0.0,0.0,0.0,0.0
2777,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,1202.0,0.0,639.0,0.0,1.0,0.0,25.0
2779,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,1202.0,0.0,639.0,0.0,0.0,2.0,0.0
2786,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,1215.88,798.88,0.0,2.0,0.0,9.0,0.0
2788,2022,3,1.0,6.123233995736766e-17,5.0,0.0,1215.88,798.88,0.0,0.0,0.0,0.0,0.0
2789,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,1215.88,798.88,0.0,0.0,0.0,0.0,8.0
2796,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,1085.98,670.0,186.98000000000002,0.0,3.0,0.0,14.0
2797,2022,3,1.0,6.123233995736766e-17,5.0,0.0,1085.98,670.0,186.98000000000002,0.0,0.0,0.0,0.0
2799,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,1085.98,670.0,186.98000000000002,1.0,0.0,11.0,0.0
2806,2022,3,1.0,6.123233995736766e-17,6.0,0.0,2656.4,773.0,1458.96,0.0,0.0,0.0,0.0
2807,2022,1,0.49999999999999994,0.8660254037844387,6.0,0.0,2656.4,773.0,1458.96,1.0,0.0,2.0,0.0
2811,2022,2,0.8660254037844386,0.5000000000000001,6.0,0.0,2656.4,773.0,1458.96,0.0,2.0,0.0,9.0
2815,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,984.99,0.0,0.0,0.0,0.0,10.0,0.0
2816,2022,3,1.0,6.123233995736766e-17,5.0,0.0,984.99,0.0,0.0,0.0,0.0,0.0,0.0
2817,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,984.99,0.0,0.0,0.0,0.0,0.0,17.0
2822,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,29.38,0.0,0.0,0.0,0.0,0.0,7.0
2823,2022,3,1.0,6.123233995736766e-17,3.0,0.0,29.38,0.0,0.0,0.0,0.0,0.0,0.0
2825,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,29.38,0.0,0.0,0.0,0.0,8.0,0.0
2831,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0
2833,2022,3,1.0,6.123233995736766e-17,1.0,0.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0
2836,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,95.0,0.0,95.0,0.0,1.0,0.0,4.0
2841,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,619.0,619.0,0.0,1.0,0.0,11.0,0.0
2842,2022,3,1.0,6.123233995736766e-17,2.0,0.0,619.0,619.0,0.0,0.0,0.0,0.0,0.0
2843,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,619.0,619.0,0.0,0.0,0.0,0.0,2.0
2850,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,883.74,0.0,175.0,0.0,1.0,0.0,13.0
2852,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,883.74,0.0,175.0,0.0,0.0,0.0,0.0
2853,2022,3,1.0,6.123233995736766e-17,4.0,0.0,883.74,0.0,175.0,0.0,0.0,0.0,0.0
2860,2022,3,1.0,6.123233995736766e-17,3.0,0.0,943.98,909.0,0.0,0.0,0.0,0.0,0.0
2861,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,943.98,909.0,0.0,0.0,0.0,0.0,0.0
2868,2022,3,1.0,6.123233995736766e-17,2.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0
2870,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,6.0
2872,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,1411.98,653.99,699.0,0.0,1.0,0.0,11.0
2873,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,1411.98,653.99,699.0,2.0,0.0,11.0,0.0
2874,2022,3,1.0,6.123233995736766e-17,5.0,0.0,1411.98,653.99,699.0,0.0,0.0,0.0,0.0
2888,2022,3,1.0,6.123233995736766e-17,2.0,1.0,954.0,255.0,0.0,0.0,0.0,0.0,0.0
2889,2022,2,0.8660254037844386,0.5000000000000001,2.0,1.0,954.0,255.0,0.0,0.0,0.0,0.0,2.0
2891,2022,1,0.49999999999999994,0.8660254037844387,2.0,1.0,954.0,255.0,0.0,1.0,0.0,9.0,0.0
2893,2022,3,1.0,6.123233995736766e-17,4.0,0.0,699.8,533.8,69.0,0.0,0.0,0.0,0.0
2895,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,699.8,533.8,69.0,0.0,1.0,0.0,8.0
2896,2022,3,1.0,6.123233995736766e-17,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,169.0,0.0,0.0,0.0,0.0,3.0,0.0
2898,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,11.0
2899,2022,3,1.0,6.123233995736766e-17,2.0,0.0,306.79,0.0,279.99,0.0,0.0,0.0,0.0
2900,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,306.79,0.0,279.99,0.0,1.0,0.0,7.0
2902,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,306.79,0.0,279.99,0.0,0.0,0.0,0.0
2903,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,376.08000000000004,0.0,58.99,0.0,1.0,0.0,2.0
2904,2022,3,1.0,6.123233995736766e-17,4.0,0.0,376.08000000000004,0.0,58.99,0.0,0.0,0.0,0.0
2906,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,376.08000000000004,0.0,58.99,0.0,0.0,0.0,0.0
2907,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,1228.0,670.0,558.0,1.0,0.0,2.0,0.0
2908,2022,3,1.0,6.123233995736766e-17,3.0,0.0,1228.0,670.0,558.0,0.0,0.0,0.0,0.0
2909,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,1228.0,670.0,558.0,0.0,2.0,0.0,17.0
2911,2022,3,1.0,6.123233995736766e-17,2.0,0.0,912.99,0.0,912.99,0.0,0.0,0.0,0.0
2912,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,912.99,0.0,912.99,0.0,2.0,0.0,5.0
2913,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,912.99,0.0,912.99,0.0,0.0,0.0,0.0
2914,2022,2,0.8660254037844386,0.5000000000000001,2.0,1.0,878.99,259.0,0.0,0.0,0.0,0.0,0.0
2915,2022,3,1.0,6.123233995736766e-17,2.0,1.0,878.99,259.0,0.0,0.0,0.0,0.0,0.0
2917,2022,1,0.49999999999999994,0.8660254037844387,2.0,1.0,878.99,259.0,0.0,1.0,0.0,17.0,0.0
2921,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,1.0
2922,2022,3,1.0,6.123233995736766e-17,1.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0
2923,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,440.0,0.0,0.0,0.0,0.0,8.0,0.0
2938,2022,1,0.49999999999999994,0.8660254037844387,4.0,1.0,1060.52,299.0,162.52,1.0,0.0,17.0,0.0
2941,2022,3,1.0,6.123233995736766e-17,4.0,1.0,1060.52,299.0,162.52,0.0,0.0,0.0,0.0
2942,2022,2,0.8660254037844386,0.5000000000000001,4.0,1.0,1060.52,299.0,162.52,0.0,1.0,0.0,8.0
2949,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,360.5,0.0,262.51,0.0,0.0,2.0,0.0
2951,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,360.5,0.0,262.51,0.0,2.0,0.0,10.0
2957,2022,3,1.0,6.123233995736766e-17,4.0,0.0,360.5,0.0,262.51,0.0,0.0,0.0,0.0
2961,2022,1,0.49999999999999994,0.8660254037844387,2.0,1.0,1388.0,689.0,0.0,1.0,0.0,9.0,0.0
2963,2022,2,0.8660254037844386,0.5000000000000001,2.0,1.0,1388.0,689.0,0.0,0.0,0.0,0.0,0.0
2965,2022,3,1.0,6.123233995736766e-17,2.0,1.0,1388.0,689.0,0.0,0.0,0.0,0.0,0.0
2974,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,439.0,439.0,0.0,1.0,0.0,4.0,0.0
2975,2022,3,1.0,6.123233995736766e-17,1.0,0.0,439.0,439.0,0.0,0.0,0.0,0.0,0.0
2976,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,439.0,439.0,0.0,0.0,0.0,0.0,8.0
3020,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,1305.88,1305.88,0.0,0.0,0.0,0.0,8.0
3023,2022,3,1.0,6.123233995736766e-17,5.0,0.0,1305.88,1305.88,0.0,0.0,0.0,0.0,0.0
3024,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,1305.88,1305.88,0.0,5.0,0.0,50.0,0.0
3029,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,69.0,69.0,0.0,1.0,0.0,14.0,0.0
3030,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,7.0
3031,2022,3,1.0,6.123233995736766e-17,4.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0
3042,2022,3,1.0,6.123233995736766e-17,1.0,0.0,429.0,0.0,429.0,0.0,0.0,0.0,0.0
3043,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,429.0,0.0,429.0,0.0,1.0,0.0,3.0
3047,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,429.0,0.0,429.0,0.0,0.0,9.0,0.0
3058,2022,2,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
3086,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,298.99,298.99,0.0,0.0,0.0,0.0,0.0
3087,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,298.99,298.99,0.0,1.0,0.0,11.0,0.0
3088,2022,3,1.0,6.123233995736766e-17,1.0,0.0,298.99,298.99,0.0,0.0,0.0,0.0,0.0
3100,2022,3,1.0,6.123233995736766e-17,2.0,0.0,472.99,0.0,0.0,0.0,0.0,0.0,0.0
3101,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,472.99,0.0,0.0,0.0,0.0,0.0,0.0
3104,2022,3,1.0,6.123233995736766e-17,5.0,0.0,1411.92,498.0,758.48,0.0,0.0,0.0,0.0
3105,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,1411.92,498.0,758.48,2.0,0.0,49.0,0.0
3108,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,226.19,0.0,197.0,0.0,1.0,0.0,9.0
3109,2022,3,1.0,6.123233995736766e-17,4.0,0.0,226.19,0.0,197.0,0.0,0.0,0.0,0.0
3110,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,226.19,0.0,197.0,0.0,0.0,0.0,0.0
3116,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,501.98,0.0,457.99,0.0,2.0,0.0,19.0
3117,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,501.98,0.0,457.99,0.0,0.0,6.0,0.0
3118,2022,3,1.0,6.123233995736766e-17,4.0,0.0,501.98,0.0,457.99,0.0,0.0,0.0,0.0
3124,2022,3,1.0,6.123233995736766e-17,1.0,0.0,138.99,138.99,0.0,0.0,0.0,0.0,0.0
3125,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,138.99,138.99,0.0,0.0,0.0,0.0,0.0
3131,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,138.99,138.99,0.0,1.0,0.0,19.0,0.0
3133,2022,3,1.0,6.123233995736766e-17,3.0,0.0,370.98,206.99,68.99,0.0,0.0,0.0,0.0
3134,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,370.98,206.99,68.99,1.0,0.0,9.0,0.0
3135,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,370.98,206.99,68.99,0.0,1.0,0.0,13.0
3143,2022,3,1.0,6.123233995736766e-17,1.0,0.0,206.99,0.0,0.0,0.0,0.0,0.0,0.0
3144,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,206.99,0.0,0.0,0.0,0.0,0.0,0.0
3148,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,206.99,0.0,0.0,0.0,0.0,0.0,0.0
3152,2022,3,1.0,6.123233995736766e-17,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
3154,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,3.0
3160,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,492.99,43.99,449.0,0.0,2.0,0.0,12.0
3161,2022,3,1.0,6.123233995736766e-17,3.0,0.0,492.99,43.99,449.0,0.0,0.0,0.0,0.0
3164,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,492.99,43.99,449.0,1.0,0.0,8.0,0.0
3178,2022,1,0.49999999999999994,0.8660254037844387,8.0,1.0,1835.75,518.97,406.55,3.0,0.0,10.0,0.0
3179,2022,2,0.8660254037844386,0.5000000000000001,8.0,1.0,1835.75,518.97,406.55,0.0,2.0,0.0,9.0
3181,2022,3,1.0,6.123233995736766e-17,8.0,1.0,1835.75,518.97,406.55,0.0,0.0,0.0,0.0
3188,2022,2,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
3198,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,638.0,399.0,0.0,1.0,0.0,8.0,0.0
3202,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,638.0,399.0,0.0,0.0,0.0,0.0,0.0
3205,2022,3,1.0,6.123233995736766e-17,3.0,0.0,638.0,399.0,0.0,0.0,0.0,0.0,0.0
3210,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,9.0
3213,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,77.0,0.0,0.0,0.0,0.0,13.0,0.0
3221,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,892.6,449.0,443.6,1.0,0.0,9.0,0.0
3222,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,892.6,449.0,443.6,0.0,2.0,0.0,13.0
3223,2022,3,1.0,6.123233995736766e-17,3.0,0.0,892.6,449.0,443.6,0.0,0.0,0.0,0.0
3231,2022,2,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
3240,2022,3,1.0,6.123233995736766e-17,2.0,0.0,133.98,34.98,0.0,0.0,0.0,0.0,0.0
3241,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,133.98,34.98,0.0,1.0,0.0,22.0,0.0
3243,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,133.98,34.98,0.0,0.0,0.0,0.0,9.0
3250,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,278.99,199.99,0.0,1.0,0.0,8.0,0.0
3252,2022,3,1.0,6.123233995736766e-17,2.0,0.0,278.99,199.99,0.0,0.0,0.0,0.0,0.0
3258,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,278.99,199.99,0.0,0.0,0.0,0.0,1.0
3259,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,799.0,0.0,799.0,0.0,1.0,0.0,6.0
3260,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,799.0,0.0,799.0,0.0,0.0,1.0,0.0
3262,2022,3,1.0,6.123233995736766e-17,3.0,0.0,799.0,0.0,799.0,0.0,0.0,0.0,0.0
3271,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,833.9300000000001,77.0,756.9300000000001,1.0,0.0,2.0,0.0
3272,2022,3,1.0,6.123233995736766e-17,4.0,0.0,833.9300000000001,77.0,756.9300000000001,0.0,0.0,0.0,0.0
3277,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,833.9300000000001,77.0,756.9300000000001,0.0,3.0,0.0,25.0
3280,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,1261.78,573.05,629.74,1.0,0.0,10.0,0.0
3281,2022,3,1.0,6.123233995736766e-17,4.0,0.0,1261.78,573.05,629.74,0.0,0.0,0.0,0.0
3282,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,1261.78,573.05,629.74,0.0,1.0,0.0,3.0
3288,2022,3,1.0,6.123233995736766e-17,3.0,0.0,558.37,0.0,528.99,0.0,0.0,0.0,0.0
3289,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,558.37,0.0,528.99,0.0,2.0,0.0,11.0
3290,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,558.37,0.0,528.99,0.0,0.0,0.0,0.0
3298,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,148.48,148.48,0.0,0.0,0.0,0.0,0.0
3299,2022,3,1.0,6.123233995736766e-17,1.0,0.0,148.48,148.48,0.0,0.0,0.0,0.0,0.0
3300,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,148.48,148.48,0.0,1.0,0.0,12.0,0.0
3308,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,239.0,0.0,239.0,0.0,0.0,3.0,0.0
3309,2022,3,1.0,6.123233995736766e-17,1.0,0.0,239.0,0.0,239.0,0.0,0.0,0.0,0.0
3313,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,239.0,0.0,239.0,0.0,1.0,0.0,11.0
3321,2022,3,1.0,6.123233995736766e-17,5.0,0.0,642.99,526.0,0.0,0.0,0.0,0.0,0.0
3324,2022,1,0.49999999999999994,0.8660254037844387,5.0,0.0,642.99,526.0,0.0,2.0,0.0,26.0,0.0
3327,2022,2,0.8660254037844386,0.5000000000000001,5.0,0.0,642.99,526.0,0.0,0.0,0.0,0.0,1.0
3342,2022,3,1.0,6.123233995736766e-17,1.0,0.0,37.9,37.9,0.0,0.0,0.0,0.0,0.0
3343,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,37.9,37.9,0.0,1.0,0.0,10.0,0.0
3349,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,37.9,37.9,0.0,0.0,0.0,0.0,0.0
3352,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,69.99,69.99,0.0,1.0,0.0,7.0,0.0
3353,2022,3,1.0,6.123233995736766e-17,1.0,0.0,69.99,69.99,0.0,0.0,0.0,0.0,0.0
3354,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,69.99,69.99,0.0,0.0,0.0,0.0,7.0
3362,2022,2,0.8660254037844386,0.5000000000000001,3.0,1.0,1418.0,619.0,0.0,0.0,0.0,0.0,14.0
3363,2022,3,1.0,6.123233995736766e-17,3.0,1.0,1418.0,619.0,0.0,0.0,0.0,0.0,0.0
3364,2022,1,0.49999999999999994,0.8660254037844387,3.0,1.0,1418.0,619.0,0.0,1.0,0.0,18.0,0.0
3379,2022,3,1.0,6.123233995736766e-17,4.0,0.0,2025.27,1148.0,877.27,0.0,0.0,0.0,0.0
3380,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,2025.27,1148.0,877.27,2.0,0.0,28.0,0.0
3382,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,2025.27,1148.0,877.27,0.0,2.0,0.0,6.0
3407,2022,3,1.0,6.123233995736766e-17,3.0,0.0,538.0,0.0,538.0,0.0,0.0,0.0,0.0
3413,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,538.0,0.0,538.0,0.0,0.0,1.0,0.0
3414,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,538.0,0.0,538.0,0.0,2.0,0.0,6.0
3415,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,738.9200000000001,0.0,738.9200000000001,0.0,2.0,0.0,13.0
3416,2022,3,1.0,6.123233995736766e-17,2.0,0.0,738.9200000000001,0.0,738.9200000000001,0.0,0.0,0.0,0.0
3417,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,738.9200000000001,0.0,738.9200000000001,0.0,0.0,0.0,0.0
3423,2022,2,0.8660254037844386,0.5000000000000001,4.0,0.0,969.96,789.97,0.0,0.0,0.0,0.0,16.0
3424,2022,3,1.0,6.123233995736766e-17,4.0,0.0,969.96,789.97,0.0,0.0,0.0,0.0,0.0
3427,2022,1,0.49999999999999994,0.8660254037844387,4.0,0.0,969.96,789.97,0.0,3.0,0.0,33.0,0.0
3450,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,155.99,112.0,0.0,1.0,0.0,3.0,0.0
3451,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,155.99,112.0,0.0,0.0,0.0,0.0,1.0
3455,2022,3,1.0,6.123233995736766e-17,3.0,0.0,155.99,112.0,0.0,0.0,0.0,0.0,0.0
3468,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
3479,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3481,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
3487,2022,1,0.49999999999999994,0.8660254037844387,3.0,0.0,648.38,619.0,29.38,1.0,0.0,10.0,0.0
3488,2022,3,1.0,6.123233995736766e-17,3.0,0.0,648.38,619.0,29.38,0.0,0.0,0.0,0.0
3492,2022,2,0.8660254037844386,0.5000000000000001,3.0,0.0,648.38,619.0,29.38,0.0,1.0,0.0,4.0
3503,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,40.0,40.0,0.0,1.0,0.0,11.0,0.0
3509,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
3513,2022,3,1.0,6.123233995736766e-17,1.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
3522,2022,2,0.8660254037844386,0.5000000000000001,1.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0
3526,2022,1,0.49999999999999994,0.8660254037844387,1.0,0.0,77.0,0.0,0.0,0.0,0.0,12.0,0.0
3536,2022,2,0.8660254037844386,0.5000000000000001,9.0,0.0,2343.17,1037.1,1306.07,0.0,4.0,0.0,33.0
3537,2022,3,1.0,6.123233995736766e-17,9.0,0.0,2343.17,1037.1,1306.07,0.0,0.0,0.0,0.0
3538,2022,1,0.49999999999999994,0.8660254037844387,9.0,0.0,2343.17,1037.1,1306.07,3.0,0.0,33.0,0.0
3559,2022,3,1.0,6.123233995736766e-17,2.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0
3560,2022,1,0.49999999999999994,0.8660254037844387,2.0,0.0,429.0,429.0,0.0,1.0,0.0,5.0,0.0
3566,2022,2,0.8660254037844386,0.5000000000000001,2.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0
3568,2022,3,1.0,6.123233995736766e-17,2.0,0.0,277.0,0.0,277.0,0.0,0.0,0.0,0.0
